Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
87.0,0.3866768853430721,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9935141799518813,0.0034173242338987886
86.0,0.3864868829660538,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9905325081936212,0.0030205912580896777
85.0,0.3862919204203252,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9874729974357019,0.003936828163440875
84.0,0.3859851465110641,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9826588518667394,0.005659248916033088
83.0,0.3855706668194179,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9761544996036358,0.006687175291352099
82.0,0.385132886903765,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9692845012840352,0.006820454576675239
81.0,0.3847014211834263,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9625135904502853,0.00681427172462129
80.0,0.3842644292529591,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9556559578347926,0.007748927557333918
79.0,0.3837138445656064,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9470157353356174,0.009094607208134875
78.0,0.3831053499661087,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9374667434185229,0.009456284244663105
77.0,0.3825086706699427,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9281031668462912,0.01012667857289451
76.0,0.3818147364069068,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9172133862727339,0.010711271680966583
75.0,0.3811435525447607,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.9066806234843581,0.010862267113012913
74.0,0.3804303743854587,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.895488852046708,0.011849721324023399
73.0,0.3796333425678702,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.8829811808363113,0.013434508204158258
72.0,0.3787181882698743,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.8686198356383915,0.015371509807647343
71.0,0.3776742916470425,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.8522381612210166,0.016917441401211264
70.0,0.3765621131952839,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.834784952835969,0.017632834422085186
69.0,0.3754270419660644,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.8169724923768462,0.01878152272583178
68.0,0.374168466777267,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.7972219073843054,0.020211348691229813
67.0,0.3728511686940047,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.7765497949943866,0.021467286025639465
66.0,0.3714325282141418,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.7542873353330265,0.023099850435437885
65.0,0.3699071648952359,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.7303500941235108,0.024066472928116533
64.0,0.368365331397376,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.7061543894767934,0.024937402145309373
63.0,0.3667289708695903,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.6804752898328921,0.025504340942091808
62.0,0.3651148827925909,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.6551457075926098,0.025167938606469875
61.0,0.3635213956919191,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.6301394126199523,0.024383983873261572
60.0,0.362007220197431,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.6063777398460867,0.02287013123631343
59.0,0.3606066688876816,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.5843991501473255,0.02069526475332223
58.0,0.3593696733344938,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.5649872103394422,0.019246039532233084
57.0,0.3581538212533426,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.5459070710828593,0.018792165289395257
56.0,0.3569746705549868,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.5274028797606517,0.01858284185505632
55.0,0.3557854960918395,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.5087413873727467,0.017639636079264165
54.0,0.3547265540240423,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.49212360760212337,0.016680284663311395
53.0,0.3536596459028704,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.47538081804612387,0.016632283079438287
52.0,0.3526068214870322,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.4588590414432468,0.016367815182036755
51.0,0.3515736189734693,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.44264518768205036,0.016270600351133174
50.0,0.3505331842842346,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.42631784074098045,0.01621922298964415
49.0,0.3495065296549455,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.41020674170276206,0.016625355592191943
48.0,0.34841433463384,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.39306712955659656,0.016685211075218143
47.0,0.3473800516101637,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.37683631955232577,0.017110442387288288
46.0,0.3462336621863027,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.35884624478202,0.017499035724492823
45.0,0.3451498541553497,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.3418382481033401,0.01768148235213607
44.0,0.3439802124785637,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.32348328007774785,0.01797650158954195
43.0,0.3428588051671279,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.3058852449242562,0.018322457118563396
42.0,0.3416450725385632,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.28683836584062106,0.018522826689631067
41.0,0.3404981287510351,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.2688395915449941,0.01840840126917162
40.0,0.3392989792849653,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.2500215633022778,0.01906162687209438
39.0,0.3380687839343228,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.23071633780080533,0.018397063489766816
38.0,0.3369543309959454,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.21322743632274418,0.01772416999673837
37.0,0.3358098938195898,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.1952679978073286,0.017304373183151908
36.0,0.3347489426741077,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.17861868995644037,0.016619452055614062
35.0,0.3336917965564957,11,0.1 mM MgCl2_260.00nm_90.0-21.0C_R1,0.16202909369610047,0.01577042609692471
